problem,prompt_name,code_index,code_segment,Size,Min,Average,Max,Exception
p4_sum_array_pairs,prompt_1,1,"['def funcImp(arg1, arg2):\n    count = 0\n    seen = {}\n    for num in arg1:\n        complement = arg2 - num\n        if complement in seen:\n            count += seen[complement]\n        if num in seen:\n            seen[num] += 1\n        else:\n            seen[num] = 1\n    return count']",1000,0.006175199989229441,0.006630823999876157,0.011310799978673458,N/A
p4_sum_array_pairs,prompt_1,1,"['def funcImp(arg1, arg2):\n    count = 0\n    seen = {}\n    for num in arg1:\n        complement = arg2 - num\n        if complement in seen:\n            count += seen[complement]\n        if num in seen:\n            seen[num] += 1\n        else:\n            seen[num] = 1\n    return count']",10000,0.06874480005353689,0.0715547260013409,0.07924009999260306,N/A
p4_sum_array_pairs,prompt_1,1,"['def funcImp(arg1, arg2):\n    count = 0\n    seen = {}\n    for num in arg1:\n        complement = arg2 - num\n        if complement in seen:\n            count += seen[complement]\n        if num in seen:\n            seen[num] += 1\n        else:\n            seen[num] = 1\n    return count']",100000,1.117676499998197,1.1441284560004714,1.2871526998933405,N/A
p4_sum_array_pairs,prompt_1,2,"['def funcImp(arg1, arg2):\n    count = 0\n    seen = {}\n    for number in arg1:\n        complement = arg2 - number\n        if complement in seen:\n            count += seen[complement]\n        if number in seen:\n            seen[number] += 1\n        else:\n            seen[number] = 1\n    return count']",1000,0.006235400098375976,0.006542114998446777,0.008446199935860932,N/A
p4_sum_array_pairs,prompt_1,2,"['def funcImp(arg1, arg2):\n    count = 0\n    seen = {}\n    for number in arg1:\n        complement = arg2 - number\n        if complement in seen:\n            count += seen[complement]\n        if number in seen:\n            seen[number] += 1\n        else:\n            seen[number] = 1\n    return count']",10000,0.06931189994793385,0.07194827900617383,0.08568110002670437,N/A
p4_sum_array_pairs,prompt_1,2,"['def funcImp(arg1, arg2):\n    count = 0\n    seen = {}\n    for number in arg1:\n        complement = arg2 - number\n        if complement in seen:\n            count += seen[complement]\n        if number in seen:\n            seen[number] += 1\n        else:\n            seen[number] = 1\n    return count']",100000,1.1252749999985099,1.1511519320029766,1.3212682999437675,N/A
p4_sum_array_pairs,prompt_1,3,"['def funcImp(arg1, arg2):\n    count = 0\n    seen = {}\n    for number in arg1:\n        target = arg2 - number\n        if target in seen:\n            count += seen[target]\n        if number in seen:\n            seen[number] += 1\n        else:\n            seen[number] = 1\n    return count']",1000,0.006228600046597421,0.006575235000345856,0.009831700008362532,N/A
p4_sum_array_pairs,prompt_1,3,"['def funcImp(arg1, arg2):\n    count = 0\n    seen = {}\n    for number in arg1:\n        target = arg2 - number\n        if target in seen:\n            count += seen[target]\n        if number in seen:\n            seen[number] += 1\n        else:\n            seen[number] = 1\n    return count']",10000,0.06853509997017682,0.07200564700295217,0.08936780004296452,N/A
p4_sum_array_pairs,prompt_1,3,"['def funcImp(arg1, arg2):\n    count = 0\n    seen = {}\n    for number in arg1:\n        target = arg2 - number\n        if target in seen:\n            count += seen[target]\n        if number in seen:\n            seen[number] += 1\n        else:\n            seen[number] = 1\n    return count']",100000,1.119685599929653,1.1409754659992177,1.1894164000404999,N/A
p4_sum_array_pairs,prompt_1,4,"['def funcImp(arg1, arg2):\n    freq_map = {}\n    count_pairs = 0\n    for num in arg1:\n        complement = arg2 - num\n        if complement in freq_map:\n            count_pairs += freq_map[complement]\n        if num in freq_map:\n            freq_map[num] += 1\n        else:\n            freq_map[num] = 1\n    return count_pairs']",1000,0.006017999956384301,0.006748847994022072,0.014328400022350252,N/A
