problem,prompt_name,code_index,code_segment,Size,Min,Average,Max,Exception
p6_removing_duplicates,prompt_1,1,['def funcImp(arg1):\n    return list(set(arg1))'],1000,0.0009831999195739627,0.0011115959915332495,0.0026832999428734183,N/A
p6_removing_duplicates,prompt_1,1,['def funcImp(arg1):\n    return list(set(arg1))'],10000,0.028527799993753433,0.032029574004700405,0.05069439997896552,N/A
p6_removing_duplicates,prompt_1,1,['def funcImp(arg1):\n    return list(set(arg1))'],100000,0.5487519000889733,0.5762606269936077,0.64303890010342,N/A
p6_removing_duplicates,prompt_1,2,['def funcImp(arg1):\n    return list(set(arg1))'],1000,0.0009405999444425106,0.0010217839933466166,0.0013374999398365617,N/A
p6_removing_duplicates,prompt_1,2,['def funcImp(arg1):\n    return list(set(arg1))'],10000,0.029177599935792387,0.03141366599942558,0.03880970005411655,N/A
p6_removing_duplicates,prompt_1,2,['def funcImp(arg1):\n    return list(set(arg1))'],100000,0.553679300006479,0.582384766000323,0.665453200112097,N/A
p6_removing_duplicates,prompt_1,3,['def funcImp(arg1):\n    return list(set(arg1))'],1000,0.000984800048172474,0.0010583289945498109,0.0016371000092476606,N/A
p6_removing_duplicates,prompt_1,3,['def funcImp(arg1):\n    return list(set(arg1))'],10000,0.029862099909223616,0.03244392800610513,0.04129500000271946,N/A
p6_removing_duplicates,prompt_1,3,['def funcImp(arg1):\n    return list(set(arg1))'],100000,0.5614404000807554,0.5905389920051676,0.6469544999999925,N/A
p6_removing_duplicates,prompt_1,4,['def funcImp(arg1):\n    return list(set(arg1))'],1000,0.0009607999818399549,0.001048594998428598,0.0019422000041231513,N/A
p6_removing_duplicates,prompt_1,4,['def funcImp(arg1):\n    return list(set(arg1))'],10000,0.02958480000961572,0.03160735101089813,0.03972830006387085,N/A
p6_removing_duplicates,prompt_1,4,['def funcImp(arg1):\n    return list(set(arg1))'],100000,0.5508809000020847,0.5845318990037777,0.6715044999727979,N/A
p6_removing_duplicates,prompt_1,5,['def funcImp(arg1):\n    return list(set(arg1))'],1000,0.000983299920335412,0.0010628440079744905,0.0020608999766409397,N/A
p6_removing_duplicates,prompt_1,5,['def funcImp(arg1):\n    return list(set(arg1))'],10000,0.02908829995431006,0.03201934399316087,0.04372639989014715,N/A
p6_removing_duplicates,prompt_1,5,['def funcImp(arg1):\n    return list(set(arg1))'],100000,0.5482776999706402,0.5750052419945132,0.6595258000306785,N/A
p6_removing_duplicates,prompt_1,6,['def funcImp(arg1):\n    return list(set(arg1))'],1000,0.0009797000093385577,0.001029551998944953,0.001437300001271069,N/A
p6_removing_duplicates,prompt_1,6,['def funcImp(arg1):\n    return list(set(arg1))'],10000,0.029831500025466084,0.0317887489986606,0.04025940003339201,N/A
p6_removing_duplicates,prompt_1,6,['def funcImp(arg1):\n    return list(set(arg1))'],100000,0.5459815999493003,0.5811784840095788,0.763379699899815,N/A
p6_removing_duplicates,prompt_1,7,['def funcImp(arg1):\n    return list(set(arg1))'],1000,0.0009542000479996204,0.0010083960078191012,0.0012168000685051084,N/A
p6_removing_duplicates,prompt_1,7,['def funcImp(arg1):\n    return list(set(arg1))'],10000,0.029045200091786683,0.03068806400639005,0.03482760000042617,N/A
p6_removing_duplicates,prompt_1,7,['def funcImp(arg1):\n    return list(set(arg1))'],100000,0.5493661999935284,1.0074113630014472,1.780739799956791,N/A
p6_removing_duplicates,prompt_1,8,['def funcImp(arg1):\n    return list(set(arg1))'],1000,0.0009567999513819814,0.0010257719911169261,0.0018702000379562378,N/A
p6_removing_duplicates,prompt_1,8,['def funcImp(arg1):\n    return list(set(arg1))'],10000,0.028718099929392338,0.031072632994037123,0.10846030001994222,N/A
p6_removing_duplicates,prompt_1,8,['def funcImp(arg1):\n    return list(set(arg1))'],100000,0.5368038000306115,1.287723298005294,1.963285299949348,N/A
p6_removing_duplicates,prompt_1,9,['def funcImp(arg1):\n    return list(set(arg1))'],1000,0.000952600035816431,0.0010206850012764335,0.0020360000198706985,N/A
p6_removing_duplicates,prompt_1,9,['def funcImp(arg1):\n    return list(set(arg1))'],10000,0.02942500007338822,0.03148301400244236,0.07096859999001026,N/A
p6_removing_duplicates,prompt_1,9,['def funcImp(arg1):\n    return list(set(arg1))'],100000,0.5538180000148714,1.3493293860065751,2.1519322999520227,N/A
p6_removing_duplicates,prompt_1,10,['def funcImp(arg1):\n    return list(dict.fromkeys(arg1))'],1000,0.002025800058618188,0.00212263599736616,0.0029616999672725797,N/A
p6_removing_duplicates,prompt_1,10,['def funcImp(arg1):\n    return list(dict.fromkeys(arg1))'],10000,0.024113599909469485,0.025675246004248038,0.028797200066037476,N/A
p6_removing_duplicates,prompt_1,10,['def funcImp(arg1):\n    return list(dict.fromkeys(arg1))'],100000,0.5835495999781415,1.1623566569946706,1.5722002999391407,N/A
p6_removing_duplicates,prompt_1,11,['def funcImp(arg1):\n    return list(set(arg1))'],1000,0.0009208000265061855,0.0010117470019031316,0.00144470005761832,N/A
p6_removing_duplicates,prompt_1,11,['def funcImp(arg1):\n    return list(set(arg1))'],10000,0.029145199921913445,0.03150420300313272,0.045967499958351254,N/A
p6_removing_duplicates,prompt_1,11,['def funcImp(arg1):\n    return list(set(arg1))'],100000,0.5415925000561401,1.3570867990050466,2.3356520000379533,N/A
p6_removing_duplicates,prompt_1,12,"['def funcImp(arg1):\n    return list(set(arg1))\nexample_list = [1, 2, 2, 3, 4, 4, 5]\npass']",1000,0.0009636000031605363,0.0009959090000484139,0.0011474000057205558,N/A
p6_removing_duplicates,prompt_1,12,"['def funcImp(arg1):\n    return list(set(arg1))\nexample_list = [1, 2, 2, 3, 4, 4, 5]\npass']",10000,0.02908110001590103,0.031015950002474712,0.03461600001901388,N/A
p6_removing_duplicates,prompt_1,12,"['def funcImp(arg1):\n    return list(set(arg1))\nexample_list = [1, 2, 2, 3, 4, 4, 5]\npass']",100000,0.5480587999336421,1.1610132079967297,1.556401199894026,N/A
p6_removing_duplicates,prompt_1,13,['def funcImp(arg1):\n    return list(set(arg1))'],1000,0.0009507999056950212,0.000981428992236033,0.0012826999882236123,N/A
p6_removing_duplicates,prompt_1,13,['def funcImp(arg1):\n    return list(set(arg1))'],10000,0.028447199962101877,0.02993147399974987,0.0322740999981761,N/A
p6_removing_duplicates,prompt_1,13,['def funcImp(arg1):\n    return list(set(arg1))'],100000,0.5418239999562502,1.280641469004331,2.207810200052336,N/A
p6_removing_duplicates,prompt_1,14,['def funcImp(arg1):\n    return list(set(arg1))'],1000,0.0009442999726161361,0.000991713001858443,0.0011730999685823917,N/A
