Size,prompt_name,Function,Min,Average,Max,Minimum Average,Percentage
1000,prompt_1,p3_find_n_smallest_number,0.0023886999115347,0.0079711676591774,0.042713199974969,0.0054239548700162,46.96227845187791
10000,prompt_1,p3_find_n_smallest_number,0.0240464000962674,0.1119557733121094,0.2695204999763518,0.0516920125536976,116.58234566860767
100000,prompt_1,p3_find_n_smallest_number,0.2442848999053239,1.5873597941404909,5.964293900178745,0.57334279545781,176.86051114900567
1000,prompt_2,p3_find_n_smallest_number,0.0022535000462085,0.0063451756302209,0.0663535001222044,0.0054239548700162,16.984299874935157
10000,prompt_2,p3_find_n_smallest_number,0.021784400101751,0.0716758199908395,0.6275087001267821,0.0516920125536976,38.65937201880609
100000,prompt_2,p3_find_n_smallest_number,0.1567702000029385,0.7930318248205036,5.762201800011098,0.57334279545781,38.31722158246945
1000,prompt_3,p3_find_n_smallest_number,0.0022529000416398,0.0054239548700162,0.0290017998777329,0.0054239548700162,0.0
10000,prompt_3,p3_find_n_smallest_number,0.0217544001061469,0.0550218532100552,0.3473799000494182,0.0516920125536976,6.441692810661157
100000,prompt_3,p3_find_n_smallest_number,0.1559274001047015,0.5775256517891906,3.1365408001001924,0.57334279545781,0.7295559243995772
1000,prompt_4,p3_find_n_smallest_number,0.00229680002667,0.0200103808210328,1.5327987000346184,0.0054239548700162,268.9260198614638
10000,prompt_4,p3_find_n_smallest_number,0.0217816000804305,0.0516920125536976,0.2005618999246508,0.0516920125536976,0.0
100000,prompt_4,p3_find_n_smallest_number,0.1569209999870509,0.57334279545781,2.263829899951816,0.57334279545781,0.0
1000,prompt_5,p3_find_n_smallest_number,0.002262300113216,0.0096783857547192,0.1246162001043558,0.0054239548700162,78.43780021514621
10000,prompt_5,p3_find_n_smallest_number,0.0218901999760419,0.1167780312863463,1.2335834000259638,0.0516920125536976,125.9111717986167
100000,prompt_5,p3_find_n_smallest_number,0.1557980000507086,1.2895524669150786,5.032481899950653,0.57334279545781,124.91822991956853
1000,prompt_6,p3_find_n_smallest_number,6.8999361246824265e-06,0.0054426967675533,0.0704598000738769,0.0054239548700162,0.34553933405135967
10000,prompt_6,p3_find_n_smallest_number,6.9998204708099365e-06,0.0611682152208128,0.5714483000338078,0.0516920125536976,18.33204435070376
100000,prompt_6,p3_find_n_smallest_number,7.00005330145359e-06,0.666132467499535,3.2118377999868244,0.57334279545781,16.183978027949788
