Size,prompt_name,Function,Min,Average,Max,Minimum Average,Percentage
1000,prompt_1,p5_find_duplicates_list,0.003175599995302,0.7876662842424809,8.38816339999903,0.0087427349699689,8909.38078242217
10000,prompt_1,p5_find_duplicates_list,0.038708600011887,0.0468019238529257,0.0733869000105187,0.0468019238529257,0.0
100000,prompt_1,p5_find_duplicates_list,0.6491201000026194,2.2302050990606603,6.39342169999145,0.8650348436550257,157.8167937880271
1000,prompt_2,p5_find_duplicates_list,0.0031926999799907,0.0499391466631982,0.4329571999842301,0.0087427349699689,471.20737200358997
10000,prompt_2,p5_find_duplicates_list,0.0386478999862447,0.0472824710804798,0.097759500000393,0.0468019238529257,1.0267681069355554
100000,prompt_2,p5_find_duplicates_list,0.6477804000023752,0.8650348436550257,4.792549899982987,0.8650348436550257,0.0
1000,prompt_3,p5_find_duplicates_list,0.0031922000052873,0.0332658489193764,0.475199500011513,0.0087427349699689,280.4970530805732
10000,prompt_3,p5_find_duplicates_list,0.0386042000027373,0.0475583719458422,0.1203775000176392,0.0468019238529257,1.6162756370734392
100000,prompt_3,p5_find_duplicates_list,0.6631964999833144,0.9045681601958462,4.673929400014458,0.8650348436550257,4.5701415186676915
1000,prompt_4,p5_find_duplicates_list,0.0031961000058799,0.0605205728799919,3.362887499999488,0.0087427349699689,592.238448127259
10000,prompt_4,p5_find_duplicates_list,0.0387198999815154,0.0477926390999571,0.0939430999860633,0.0468019238529257,2.116825902594757
100000,prompt_4,p5_find_duplicates_list,0.6660349000012502,1.0027157791010617,5.546691700001247,0.8650348436550257,15.916230017312794
1000,prompt_5,p5_find_duplicates_list,0.0031814999820198,0.0087427349699689,0.4344842999998946,0.0087427349699689,0.0
10000,prompt_5,p5_find_duplicates_list,0.0388990999781526,0.0511499078990509,0.2529724999913014,0.0468019238529257,9.29018230060087
100000,prompt_5,p5_find_duplicates_list,0.6531757999910042,1.7361192374999437,6.606764299998758,0.8650348436550257,100.69934179348559
1000,prompt_6,p5_find_duplicates_list,0.0031798999989405,0.0214234983599482,1.1178802000067662,0.0087427349699689,145.04343816365747
10000,prompt_6,p5_find_duplicates_list,0.0386793999932706,0.0496512088061895,0.2424002999905496,0.0468019238529257,6.08796544821028
100000,prompt_6,p5_find_duplicates_list,0.6572872000106145,2.1348447265937502,8.53299939999124,0.8650348436550257,146.79291733190837
