Size,prompt_name,Function,Min,Average,Max,Minimum Average,Percentage
1000,prompt_1,p2_find_duplicate_number,0.0011539999395608,0.0078685068398015,0.465867199935019,0.0020939207307295,275.77863977019774
10000,prompt_1,p2_find_duplicate_number,0.0050459001213312,0.0296074798079489,1.6719426999334246,0.0090749602105468,226.25465149190927
100000,prompt_1,p2_find_duplicate_number,0.00424430007115,0.4381206152247437,1.045770199969411,0.1820621613419148,140.6434220024161
1000,prompt_2,p2_find_duplicate_number,1.24999787658453e-05,0.002146341980365,0.006705000065267,0.0020939207307295,2.5034973323578096
10000,prompt_2,p2_find_duplicate_number,1.559988595545292e-05,0.0090749602105468,0.0645824000239372,0.0090749602105468,0.0
100000,prompt_2,p2_find_duplicate_number,1.7999904230237007e-05,0.1858974599103909,0.7899148999713361,0.1820621613419148,2.106587409600918
1000,prompt_3,p2_find_duplicate_number,0.0002134998794645,0.0020939207307295,0.0066736999433487,0.0020939207307295,0.0
10000,prompt_3,p2_find_duplicate_number,0.0019733000081032,0.0092126353900646,0.2614926998503506,0.0090749602105468,1.517088519658697
100000,prompt_3,p2_find_duplicate_number,0.0040678998921066,0.1820621613419148,20.993530800100416,0.1820621613419148,0.0
1000,prompt_4,p2_find_duplicate_number,2.050003968179226e-05,0.0104567343349135,0.4385222001001239,0.0020939207307295,399.38539608758174
10000,prompt_4,p2_find_duplicate_number,1.990003511309624e-05,0.0104268122795181,0.0562974999193102,0.0090749602105468,14.896506845288368
100000,prompt_4,p2_find_duplicate_number,2.1900050342082977e-05,0.2025274200092752,0.7405096001457423,0.1820621613419148,11.240808368152026
1000,prompt_5,p2_find_duplicate_number,1.1699972674250604e-05,0.0030353617201791,0.1308907000347972,0.0020939207307295,44.96067953449278
10000,prompt_5,p2_find_duplicate_number,1.0400079190731049e-05,0.023074902758235,1.448527199914679,0.0090749602105468,154.27001576731598
100000,prompt_5,p2_find_duplicate_number,1.0999850928783417e-05,0.2119409348576968,0.7299035000614822,0.1820621613419148,16.41130331286649
1000,prompt_6,p2_find_duplicate_number,6.4999330788850784e-06,0.0064525578387617,0.4541301999706775,0.0020939207307295,208.15673889019175
10000,prompt_6,p2_find_duplicate_number,6.699934601783752e-06,0.0108347174595822,0.0479055000469088,0.0090749602105468,19.391349473799696
100000,prompt_6,p2_find_duplicate_number,6.4999330788850784e-06,0.3363930307755399,0.626234499970451,0.1820621613419148,84.7682287720346
