Size,prompt_name,Function,Min,Average,Max,Minimum Average,Percentage
1000,prompt_1,p4_sum_array_pairs,0.0042402999997648,0.0070433514899937,0.0173064999999041,0.0070173862400435,0.3700131225787945
10000,prompt_1,p4_sum_array_pairs,0.0526790999992954,0.0746056674500048,0.1745283000000199,0.0740188222699732,0.7928323661935182
100000,prompt_1,p4_sum_array_pairs,0.6671126000001095,1.1546987299600016,6.309801400000197,1.1445968274200151,0.8825729984554203
1000,prompt_2,p4_sum_array_pairs,0.0042328999988967,0.0072997275656478,0.0298272999971231,0.0070173862400435,4.023454259837771
10000,prompt_2,p4_sum_array_pairs,0.0525099000005866,0.0766026151111303,0.1533699000010528,0.0740188222699732,3.4907240643914657
100000,prompt_2,p4_sum_array_pairs,0.8161896000019624,1.1786890136161416,2.29781820000062,1.1445968274200151,2.978532298833312
1000,prompt_3,p4_sum_array_pairs,0.0042838000008487,0.0077137188499978,0.0311137000026064,0.0070173862400435,9.922962569464941
10000,prompt_3,p4_sum_array_pairs,0.0521118000033311,0.0803111334899516,0.2048542999982601,0.0740188222699732,8.5009610083069
100000,prompt_3,p4_sum_array_pairs,0.8263264999986859,1.2234220172200263,2.383183799996914,1.1445968274200151,6.886720975602173
1000,prompt_4,p4_sum_array_pairs,0.0043754999933298,0.0072518589799728,0.0204328000036184,0.0070173862400435,3.341311592503224
10000,prompt_4,p4_sum_array_pairs,0.0544219000003067,0.0770061716799914,0.784269800002221,0.0740188222699732,4.035932102678242
100000,prompt_4,p4_sum_array_pairs,0.8262337000051048,1.2341739591699818,10.179003899997042,1.1445968274200151,7.8260859722876015
1000,prompt_5,p4_sum_array_pairs,0.0009066000056918,0.0070173862400435,0.0161692999972729,0.0070173862400435,0.0
10000,prompt_5,p4_sum_array_pairs,0.0026906000057351,0.0740188222699732,0.1710861000028671,0.0740188222699732,0.0
100000,prompt_5,p4_sum_array_pairs,0.0095346000016434,1.1445968274200151,2.443856300000334,1.1445968274200151,0.0
1000,prompt_6,p4_sum_array_pairs,0.0012504000042099,0.0070499067980996,0.0171824999997625,0.0070173862400435,0.46342836126828746
10000,prompt_6,p4_sum_array_pairs,0.0039038000104483,0.0746674973939521,0.1656194999959552,0.0740188222699732,0.8763650975328423
100000,prompt_6,p4_sum_array_pairs,0.0128641000046627,1.1456175626161915,2.411615000004531,1.1445968274200151,0.08917857989150618
