Size,prompt_name,Function,Min,Average,Max,Minimum Average,Percentage
1000,prompt_1,p5_find_duplicates_list,0.0031886999495327,0.0041594778894911,0.0237325000343844,0.0041594778894911,0.0
10000,prompt_1,p5_find_duplicates_list,0.039220800041221,0.0488643518398398,0.1541142000351101,0.0483216067600762,1.1231933624608366
100000,prompt_1,p5_find_duplicates_list,0.6851507000392303,1.7431260144601228,5.964618199970573,0.8646793187104516,101.59219455598311
1000,prompt_2,p5_find_duplicates_list,0.0031601999653503,0.0045130479693877,0.0288675999036058,0.0041594778894911,8.500347622712306
10000,prompt_2,p5_find_duplicates_list,0.0396861999761313,0.0505562977294786,0.2150848000310361,0.0483216067600762,4.624620577080495
100000,prompt_2,p5_find_duplicates_list,0.6836001999909058,1.0248477069400137,5.53933539998252,0.8646793187104516,18.523443866846602
1000,prompt_3,p5_find_duplicates_list,0.0031785999890416,0.0041747278998256,0.0177044000010937,0.0041594778894911,0.36663280199251286
10000,prompt_3,p5_find_duplicates_list,0.039349399972707,0.0483216067600762,0.1999966000439599,0.0483216067600762,0.0
100000,prompt_3,p5_find_duplicates_list,0.684607999981381,1.21484986899991,5.545617700088769,0.8646793187104516,40.497158046024396
1000,prompt_4,p5_find_duplicates_list,0.0031772000947967,0.0044236365002812,0.0195273000281304,0.0041594778894911,6.350763672947892
10000,prompt_4,p5_find_duplicates_list,0.0393112000310793,0.0497593475594766,0.1175092000048607,0.0483216067600762,2.9753580143536866
100000,prompt_4,p5_find_duplicates_list,0.6718040000414476,0.9358117228304158,4.729232900077477,0.8646793187104516,8.226449110179747
1000,prompt_5,p5_find_duplicates_list,0.0031894000712782,0.004769409959833,0.0162764999549835,0.0041594778894911,14.663669011990441
10000,prompt_5,p5_find_duplicates_list,0.0406962999841198,0.0533662931400234,0.1237540000583976,0.0483216067600762,10.439815060361713
100000,prompt_5,p5_find_duplicates_list,0.6726848999969661,0.8646793187104516,1.5139192000497133,0.8646793187104516,0.0
1000,prompt_6,p5_find_duplicates_list,0.0031994000310078,0.0214167899621697,1.2043412999482823,0.0041594778894911,414.8913044177759
10000,prompt_6,p5_find_duplicates_list,0.0403254999546334,0.0522001910256374,0.1774723000125959,0.0483216067600762,8.026604505969631
100000,prompt_6,p5_find_duplicates_list,0.6796330000506714,1.4622780324476703,4.925362900015898,0.8646793187104516,69.11217844650821
